"","pa","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"36",1,457,1,90.8583068847656,13,240,51.974925994873,-0.0520000010728836,32.439998626709,8.21333312988281,21.1546669006348
"37",1,322,4,47.4872970581055,85,101,42.9697265625,1.72399997711182,36.2480010986328,28.3633327484131,21.3780002593994
"38",1,93,1,50.2018203735352,22,37,42.6517715454102,1.28799998760223,39.9280014038086,9.95600032806396,23.2813339233398
"39",1,111,2,45.404224395752,26,43,42.1217193603516,0.272000014781952,39.5559997558594,10.4473333358765,22.2026672363281
"40",1,364,3,84.7708587646484,13,192,45.0590400695801,-0.159999996423721,34.439998626709,8.10999965667725,23.957332611084
"41",1,287,3,75.0143203735352,19,140,44.1524429321289,-1.48000001907349,33.9799995422363,6.09866666793823,19.8593330383301
"42",1,104,2,45.0560836791992,23,41,42.5595817565918,-1.75999999046326,41.3999977111816,9.84133338928223,21.8493347167969
"43",1,102,2,44.9964332580566,23,37,43.3665962219238,-2.04399991035461,41.6879997253418,9.84800052642822,21.6693344116211
"44",1,96,1,61.2257881164551,10,44,43.7221717834473,-0.779999971389771,38.6279983520508,8.27999973297119,24.3899993896484
"45",1,120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"46",1,327,4,75.3503189086914,28,163,43.357177734375,-1.88800001144409,32.7119979858398,4.21733331680298,18.4593334197998
"47",1,203,2,78.6257934570312,16,102,43.1817321777344,0.388000011444092,34.6079978942871,8.82733345031738,22.738000869751
"48",1,535,2,88.1764297485352,15,272,56.2184638977051,1.12000000476837,31.443998336792,9.13866710662842,20.1380004882812
"49",1,282,2,89.5848388671875,8,152,44.1865921020508,0.15200001001358,35.6359977722168,9.43666648864746,26.0106658935547
"50",1,487,1,88.3848724365234,14,248,54.7264785766602,0.931999981403351,31.8559989929199,9.01599979400635,20.3806667327881
"51",1,262,2,80.340217590332,13,135,45.1701736450195,-0.671999990940094,35.3360023498535,6.61933326721191,21.8133335113525
"52",1,439,2,88.9623947143555,21,236,43.419319152832,-0.335999995470047,33.3399963378906,7.16133308410645,23.2779998779297
"53",1,371,4,75.7687454223633,30,183,43.404613494873,-2.51200008392334,32.5480003356934,3.53866672515869,17.6386661529541
"54",1,252,2,80.5223388671875,13,130,45.4591522216797,-0.439999997615814,36.1679992675781,8.37466621398926,22.576000213623
"55",1,114,2,44.392879486084,27,38,36.7497329711914,2.35199999809265,38.7639999389648,11.9466667175293,24.8513336181641
"56",1,206,1,70.7985458374023,29,103,49.1649398803711,3.68799996376038,34.7680015563965,12.7846670150757,24.9426670074463
"57",1,486,2,85.1161041259766,25,248,47.0514221191406,-0.656000018119812,33.1119995117188,7.21733331680298,22.2266674041748
"58",1,171,1,77.8959121704102,9,86,42.4501914978027,0.216000005602837,35.7360000610352,9.32800006866455,23.708667755127
"59",1,285,1,59.3096733093262,34,128,48.5927581787109,-0.068000003695488,36.9280014038086,8.1133337020874,23.0260009765625
"60",1,368,1,87.413948059082,10,180,46.0234603881836,0.592000007629395,31.0320014953613,7.34866666793823,21.8606662750244
"61",1,194,3,47.8968391418457,51,63,35.9888916015625,3.25600004196167,33.7280006408691,10.1006669998169,21.4993324279785
"62",1,120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"63",1,274,10,27.1231651306152,69,66,36.0943336486816,-7.62799978256226,39.7319984436035,17.1800003051758,14.7413330078125
"64",1,153,4,29.1115627288818,37,41,43.155086517334,-1.25199997425079,40.2439994812012,8.47799968719482,20.2479991912842
"65",1,196,2,73.6908340454102,16,95,44.1255645751953,-0.512000024318695,35.923999786377,8.29666614532471,22.5919990539551
"66",1,340,7,49.0446853637695,63,137,42.2801628112793,-5.46799993515015,33.2519989013672,1.21066665649414,15.0100002288818
"67",1,158,3,46.2225151062012,34,63,41.2524948120117,0.540000021457672,35.4119987487793,7.22799968719482,18.7226657867432
"68",1,355,2,82.1466445922852,20,179,45.6297988891602,-0.108000002801418,33.1640014648438,7.75733327865601,22.9986667633057
"69",1,284,1,80.4397201538086,7,130,47.0631103515625,1.47599995136261,35.6839981079102,10.4186668395996,26.1926670074463
"70",1,124,1,56.7273559570312,51,37,46.3245391845703,5.53599977493286,33.9640007019043,28.2806663513184,24.6713333129883
"71",1,223,1,74.0452194213867,13,108,47.3466148376465,-0.916000008583069,37.2480010986328,8.85666656494141,22.3973331451416
"72",1,233,1,84.3829803466797,8,123,45.4487953186035,-0.439999997615814,35.8439979553223,8.96733283996582,22.3513336181641
"73",1,346,1,94.7519302368164,12,195,42.9535522460938,0.467999994754791,34.476001739502,8.84800052642822,25.4519996643066
"74",1,371,2,60.8783302307129,65,164,48.4185371398926,-0.248000010848045,34.8199996948242,7.84333324432373,21.2233333587646
"75",1,324,4,75.7001953125,27,158,44.5159797668457,-1.54799997806549,33.0839996337891,5.73999977111816,19.1046657562256
"76",1,446,2,87.4199676513672,14,221,45.5230445861816,-0.779999971389771,29.5960006713867,5.94199991226196,19.1166667938232
"77",1,284,1,72.1355133056641,35,140,49.2362823486328,2.71199989318848,33.5640029907227,10.8839998245239,22.7053337097168
"78",1,110,1,66.0267486572266,10,52,44.2760620117188,-0.916000008583069,38.2719993591309,7.50133323669434,23.8553333282471
"79",1,126,3,35.6608505249023,32,39,39.4844284057617,0.984000027179718,37.2399978637695,9.83733367919922,21.5559997558594
"80",1,333,2,75.2334976196289,34,164,49.9590606689453,1.78400003910065,35.0120010375977,10.6366662979126,22.9246673583984
"81",1,73,1,61.818920135498,10,37,42.1201324462891,-0.472000002861023,40.3559989929199,8.4486665725708,22.025333404541
"82",1,482,1,90.9779663085938,13,256,51.0968360900879,0.0240000002086163,30.511999130249,7.31133317947388,19.9426670074463
"83",1,287,1,61.4276504516602,49,131,49.1819877624512,0.920000016689301,35.4520034790039,8.70333290100098,22.7360000610352
"84",1,162,4,44.2572822570801,44,58,43.1388702392578,-4.00799989700317,40.007999420166,4.41200017929077,17.4773330688477
"85",1,184,1,77.414192199707,10,92,42.9041023254395,0.340000003576279,34.8839988708496,8.97866630554199,23.068000793457
"86",1,297,3,78.8632965087891,15,150,45.5547790527344,-1.04799997806549,34.2239990234375,6.85133361816406,20.4739990234375
"87",1,359,1,93.6783599853516,12,198,43.0624122619629,0.628000020980835,33.2200012207031,8.40799999237061,24.4733333587646
"88",1,92,1,50.2548637390137,22,37,42.4770965576172,1.67999994754791,39.7319984436035,10.2580003738403,23.5706672668457
"89",1,364,1,85.2283935546875,14,187,51.4927291870117,0.236000001430511,36.4879989624023,9.13466644287109,23.7719993591309
"90",1,286,1,73.5899505615234,33,142,49.6621246337891,2.72000002861023,33.7399978637695,11.0453338623047,22.6746673583984
"91",1,298,3,76.869010925293,25,148,44.2314605712891,-1.10399997234344,33.5439987182617,6.38733339309692,19.961332321167
"92",1,91,0,67.8349609375,28,41,50.1774864196777,7.56842088699341,25.9473686218262,14.3570175170898,20.4763164520264
"93",1,320,2,73.1439056396484,20,157,46.716381072998,-0.959999978542328,37.1440010070801,8.46466636657715,22.4099998474121
"94",1,299,2,88.0409927368164,14,160,44.3669471740723,0.527999997138977,33.8359985351562,8.37533283233643,24.5620002746582
"95",1,287,3,75.1313552856445,19,141,44.5697021484375,-1.30400002002716,34.2400016784668,6.41599988937378,20.2546672821045
"96",1,252,2,73.3188781738281,28,125,48.4608306884766,3.50799989700317,34.8240013122559,12.1253337860107,24.5493335723877
"97",1,162,4,43.7660675048828,44,58,43.0463447570801,-4.20800018310547,40.4200019836426,4.26333332061768,17.4233341217041
"98",1,297,1,60.2795295715332,34,133,48.3495063781738,0.0799999982118607,36.2719993591309,8.03866672515869,22.6919994354248
"99",1,250,1,57.0001411437988,33,110,48.3762893676758,-0.108000002801418,37.7120018005371,8.31933307647705,23.6059989929199
"100",1,154,1,51.4711837768555,40,46,41.7348518371582,5.91200017929077,34.2200012207031,31.6520004272461,25.1453323364258
"101",1,401,1,93.9917678833008,10,222,46.8507995605469,2.56400012969971,29.6160011291504,9.33466625213623,22.7533340454102
"102",1,130,3,39.6100082397461,33,42,38.1274681091309,0.716000020503998,38.1160011291504,9.81799983978271,22.0573329925537
"103",1,274,2,80.4662780761719,17,134,44.2758979797363,0.0600000023841858,32.8959999084473,7.22533321380615,23.0973339080811
"104",1,172,2,47.5467948913574,44,55,37.6420402526855,4.64800024032593,34.3800010681152,11.9513339996338,23.3186664581299
"105",1,482,7,76.2193984985352,38,243,42.9004516601562,-6.59999990463257,33.0960006713867,-0.257333189249039,16.6959991455078
"106",1,198,5,38.2550773620605,53,61,40.5824546813965,-2.3199999332428,35.939998626709,5.76133346557617,16.3946666717529
"107",1,184,1,77.414192199707,10,92,42.9041023254395,0.340000003576279,34.8839988708496,8.97866630554199,23.068000793457
"108",1,192,4,45.2875213623047,65,59,38.5032081604004,-0.667999982833862,35.3199996948242,25.6700000762939,17.7826671600342
"109",1,87,1,69.750846862793,9,45,43.5314521789551,0.42399999499321,39.2360000610352,9.04599952697754,26.3866672515869
"110",1,286,3,77.1496353149414,148,32,55.5580711364746,4.86399984359741,30.9639987945557,26.0839996337891,19.6593322753906
"111",1,189,1,53.2238960266113,30,81,45.108772277832,0.428000003099442,37.447998046875,8.34466648101807,20.1213340759277
"112",1,359,2,66.6660919189453,53,168,48.1710395812988,-0.108000002801418,34.4640007019043,8.21933364868164,21.0633335113525
"113",1,265,1,56.9490737915039,35,116,47.6719017028809,0.0240000002086163,36.9400024414062,8.0493335723877,23.1646671295166
"114",1,225,1,61.2228202819824,40,100,45.9174766540527,2.30399990081787,32.0879974365234,9.69533348083496,21.8373336791992
"115",1,439,2,81.5728988647461,22,223,44.2153167724609,-1.29999995231628,31.8599987030029,4.85933351516724,20.8166656494141
"116",1,137,4,33.0207290649414,37,41,42.5604209899902,-2.46799993515015,39.8319969177246,7.60933351516724,19.4133338928223
"117",1,170,4,37.0676498413086,45,52,41.2895927429199,-1.14400005340576,37.128002166748,7.46799993515015,18.5473327636719
"118",1,234,2,48.3126106262207,73,80,40.3094825744629,1.77199995517731,33.992000579834,9.03933334350586,19.3286666870117
"119",1,88,1,59.3050651550293,10,40,43.9020614624023,-0.748000025749207,38.9640007019043,8.50466632843018,24.6946659088135
"120",1,351,3,84.2238311767578,21,185,46.1040458679199,0.11600000411272,34.5999984741211,7.57266664505005,24.3020000457764
"121",1,153,1,51.2503318786621,43,50,39.6744384765625,4.41599988937378,34.6679992675781,30.3080005645752,23.2940006256104
"122",1,118,2,42.7258415222168,29,39,37.500431060791,1.8639999628067,38.5240020751953,11.2620000839233,23.8593330383301
"123",1,223,1,64.313835144043,21,103,47.5164070129395,-0.891999959945679,38.5999984741211,9.46133327484131,23.5513343811035
"124",1,371,4,75.7687454223633,30,183,43.404613494873,-2.51200008392334,32.5480003356934,3.53866672515869,17.6386661529541
"125",1,385,9,63.1606979370117,50,182,45.2352066040039,-6.24000024795532,32.992000579834,0.41933336853981,13.4326667785645
"126",1,152,1,79.4429244995117,7,79,45.9178848266602,-1.12800002098083,38.0439987182617,7.74133348464966,23.3400001525879
"127",1,218,4,47.0793304443359,62,69,37.786075592041,0.228000000119209,34.5480003356934,7.59066677093506,18.6660003662109
"128",1,287,2,78.0563507080078,18,135,44.5928230285645,-0.815999984741211,33.0240020751953,6.44733333587646,22.1280002593994
"129",1,373,2,60.2550582885742,66,164,48.3552780151367,0.140000000596046,34.3320007324219,8.05933380126953,21.308666229248
"130",1,290,7,36.1739540100098,85,85,42.6549530029297,-1.13999998569489,36.7639999389648,6.92600011825562,17.3273334503174
"131",1,274,2,80.4662780761719,17,134,44.2758979797363,0.0600000023841858,32.8959999084473,7.22533321380615,23.0973339080811
"132",1,229,2,51.9397468566895,65,67,39.3460731506348,4.69600009918213,32.3479995727539,29.1033325195312,22.3720016479492
"133",1,115,2,45.4862670898438,27,41,36.3278350830078,2.54399991035461,38.0920028686523,11.764666557312,24.5633335113525
"134",1,116,2,43.4854011535645,28,40,36.5661125183105,2.30399990081787,38.3880004882812,11.6586666107178,24.4673328399658
"135",1,129,1,55.4083480834961,35,38,45.8416709899902,5.32400035858154,33.9799995422363,27.9873332977295,24.4280014038086
"136",1,283,1,58.3699073791504,36,125,47.2252311706543,-0.131999999284744,36.9160003662109,7.76666688919067,23.054666519165
"137",1,234,2,78.1457290649414,18,116,43.6439666748047,0.472000002861023,33.007999420166,8.04133319854736,21.3920001983643
"138",1,95,1,71.0034408569336,7,42,42.2076263427734,-1.02400004863739,38.5119972229004,9.54199981689453,24.466667175293
"139",1,184,1,77.414192199707,10,92,42.9041023254395,0.340000003576279,34.8839988708496,8.97866630554199,23.068000793457
"140",1,229,1,56.6712226867676,32,101,47.8278846740723,-0.00800000037997961,37.9199981689453,8.47933387756348,19.7800006866455
"141",1,259,2,72.5751953125,15,125,46.7583618164062,-0.748000025749207,37.1520004272461,8.67266654968262,22.550666809082
"142",1,187,1,83.7718887329102,6,97,44.972354888916,-0.156000003218651,36.4119987487793,9.57266616821289,23.3199996948242
"143",1,143,1,75.5282211303711,9,71,42.6539611816406,-0.0600000023841858,36.9360008239746,9.64999961853027,24.4793319702148
"144",1,141,5,54.248722076416,20,66,45.778392791748,-5.03200006484985,39.7400016784668,3.95933318138123,16.2040004730225
"145",1,255,5,74.9638900756836,126,27,60.0372772216797,5.66400003433228,28.7959995269775,24.9379997253418,19.1686668395996
"146",1,382,1,86.0943984985352,14,197,51.8008460998535,-0.144000008702278,35.8720016479492,8.71666622161865,22.9306659698486
"147",1,168,4,69.4567642211914,14,84,43.2316398620605,-3.08400011062622,38.7439994812012,6.66533327102661,24.8940010070801
"148",1,292,2,80.5870361328125,19,143,43.752326965332,-0.0160000007599592,32.2519989013672,6.85733366012573,19.5886669158936
"149",1,141,1,76.7830352783203,7,71,42.5172424316406,-0.252000004053116,37.3079986572266,9.5873327255249,24.5446662902832
"150",1,87,1,67.6116333007812,8,41,42.759521484375,-0.275999993085861,38.0960006713867,8.59200000762939,24.736665725708
"151",1,120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"152",1,120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"153",1,205,3,47.3630332946777,55,66,36.0697708129883,2.85999989509583,33.3279991149902,9.53533363342285,20.6773338317871
"154",1,238,6,36.3738174438477,63,75,42.4002494812012,-4.77600002288818,36.6240005493164,3.52800011634827,14.1046667098999
"155",1,285,2,55.1340560913086,42,122,46.5599822998047,-0.360000014305115,36.7439994812012,7.43599987030029,22.8400001525879
"156",1,487,1,88.3848724365234,14,248,54.7264785766602,0.931999981403351,31.8559989929199,9.01599979400635,20.3806667327881
"157",1,485,1,88.6628723144531,13,248,56.0967826843262,1.20800006389618,31.3279991149902,9.29199981689453,20.1573333740234
"158",1,135,7,23.8950672149658,33,41,41.9717025756836,-4.71199989318848,38.0279998779297,4.78800010681152,15.7586669921875
"159",1,462,0,92.3364639282227,12,250,52.5060424804688,0.791999995708466,31.4440002441406,9.1473331451416,21.0666675567627
"160",1,85,2,43.963306427002,19,32,41.0201644897461,0.692000031471252,41.1959991455078,11.8106670379639,24.236665725708
"161",1,371,4,75.7687454223633,30,183,43.404613494873,-2.51200008392334,32.5480003356934,3.53866672515869,17.6386661529541
"162",1,285,2,77.2230453491211,18,133,44.2923927307129,-0.815999984741211,32.3720016479492,6.24200010299683,21.6319999694824
"163",1,288,2,65.7709503173828,26,135,45.5998954772949,-0.980000019073486,36.984001159668,7.95533323287964,22.4853343963623
"164",1,125,1,72.9462356567383,10,63,43.2471885681152,0.89599996805191,36.7600021362305,10.3579998016357,25.0166664123535
"165",1,568,2,90.2933654785156,12,307,42.9990768432617,-0.800000011920929,33.1479988098145,6.28800010681152,22.7639999389648
"166",1,364,1,96.7867202758789,12,207,42.1898536682129,0.939999997615814,32.7480010986328,8.59466648101807,24.7446670532227
"167",1,305,2,56.2975196838379,44,131,46.5361785888672,-0.592000007629395,36.3759994506836,7.03599977493286,22.3080005645752
"168",1,172,2,47.5467948913574,44,55,37.6420402526855,4.64800024032593,34.3800010681152,11.9513339996338,23.3186664581299
"169",1,196,1,81.1554183959961,8,101,42.8814582824707,0.240000009536743,35.6439971923828,9.2180004119873,23.5733337402344
"170",1,217,5,40.0614585876465,54,66,38.0881996154785,0.304000020027161,37.8839988708496,8.45666694641113,20.4886665344238
"171",1,304,1,80.4153060913086,13,138,44.5475654602051,0.907999992370605,32.431999206543,8.71399974822998,23.7586669921875
"172",1,184,1,77.414192199707,10,92,42.9041023254395,0.340000003576279,34.8839988708496,8.97866630554199,23.068000793457
"173",1,109,2,47.9287033081055,25,38,42.3336524963379,-2.59200000762939,41.4799995422363,9.1133337020874,21.0473327636719
"174",1,172,6,61.7037696838379,19,84,46.1584663391113,-5.62799978256226,41.0599975585938,3.79666662216187,23.6906661987305
"175",1,373,2,60.2550582885742,66,164,48.3552780151367,0.140000000596046,34.3320007324219,8.05933380126953,21.308666229248
"176",1,317,8,35.344482421875,77,99,40.9956207275391,-7.14400005340576,35.6160011291504,0.594666659832001,10.8266668319702
"177",1,334,7,49.9061279296875,61,137,42.2591438293457,-5.86399984359741,33.6440010070801,1.00466680526733,14.9506664276123
"178",1,290,2,78.247673034668,19,138,44.292781829834,-0.404000014066696,32.7479972839355,6.66599988937378,22.4266662597656
"179",1,285,1,59.3096733093262,34,128,48.5927581787109,-0.068000003695488,36.9280014038086,8.1133337020874,23.0260009765625
"180",1,287,4,46.3464469909668,86,98,38.2208824157715,0.740000009536743,32.7839965820312,7.32466697692871,17.3400001525879
"181",1,487,1,88.3848724365234,14,248,54.7264785766602,0.931999981403351,31.8559989929199,9.01599979400635,20.3806667327881
"182",1,109,5,30.334888458252,24,38,41.0031433105469,-3.79200005531311,39.8880004882812,6.52733325958252,18.4053344726562
"183",1,152,1,79.4429244995117,7,79,45.9178848266602,-1.12800002098083,38.0439987182617,7.74133348464966,23.3400001525879
"184",1,327,4,75.3503189086914,28,163,43.357177734375,-1.88800001144409,32.7119979858398,4.21733331680298,18.4593334197998
"185",1,262,2,80.340217590332,13,135,45.1701736450195,-0.671999990940094,35.3360023498535,6.61933326721191,21.8133335113525
"186",1,299,3,78.9812393188477,15,151,44.9354057312012,-1.31200003623962,34.060001373291,5.4453330039978,20.1620006561279
"187",1,283,5,45.5110359191895,90,88,40.9553833007812,-0.140000000596046,32.992000579834,6.63800001144409,16.318000793457
"188",1,287,4,46.3464469909668,86,98,38.2208824157715,0.740000009536743,32.7839965820312,7.32466697692871,17.3400001525879
"189",1,413,3,82.7798843383789,24,215,45.5269317626953,-0.88400000333786,33.6159973144531,5.97399997711182,22.533332824707
"190",1,576,2,81.7948303222656,21,290,45.3094635009766,-1.65600001811981,35.6959991455078,6.64066648483276,23.3686676025391
"191",1,259,2,72.5751953125,15,125,46.7583618164062,-0.748000025749207,37.1520004272461,8.67266654968262,22.550666809082
"192",1,337,1,96.202018737793,12,191,42.9488677978516,0.723999977111816,33.7960014343262,8.9399995803833,25.304666519165
"193",1,213,1,53.047721862793,34,90,47.6240768432617,0.351999998092651,37.879997253418,8.81533336639404,20.1686668395996
"194",1,109,2,45.438835144043,25,42,42.5071334838867,-1.75199997425079,40.6520004272461,9.55999946594238,21.257999420166
"195",1,192,2,47.1256217956543,47,64,41.6293678283691,3.72399997711182,37.5359992980957,13.1639995574951,24.8439998626709
"196",1,177,4,42.7313652038574,47,61,41.1266593933105,-1.16799998283386,36.7280006408691,5.96533346176147,18.0193328857422
"197",1,113,0,73.0493240356445,55,37,47.5308609008789,6.55000019073486,28.3500022888184,29.0666675567627,22.0750007629395
"198",1,169,4,37.765022277832,45,52,40.8692398071289,-1.17599999904633,37.4119987487793,7.52466678619385,18.8040008544922
"199",1,250,1,58.2903747558594,31,111,47.3529014587402,-0.228000000119209,37.7519989013672,8.11466693878174,23.6386661529541
"200",1,342,2,98.5173873901367,140,26,58.507568359375,5.21999979019165,31.1840000152588,25.7746677398682,20.2226657867432
"201",1,278,1,78.9236831665039,22,140,47.9605369567871,-0.504000008106232,35.7120018005371,8.61199951171875,24.1093330383301
"202",1,109,2,45.438835144043,25,42,42.5071334838867,-1.75199997425079,40.6520004272461,9.55999946594238,21.257999420166
"203",1,463,6,75.6013641357422,37,230,43.9599380493164,-6.17199993133545,34.8120002746582,0.433333307504654,18.2413330078125
"204",1,234,1,62.1744689941406,41,109,50.473316192627,2.16000008583069,35.423999786377,10.2253332138062,23.7333335876465
"205",1,184,1,77.414192199707,10,92,42.9041023254395,0.340000003576279,34.8839988708496,8.97866630554199,23.068000793457
"206",1,462,0,92.3364639282227,12,250,52.5060424804688,0.791999995708466,31.4440002441406,9.1473331451416,21.0666675567627
"207",1,108,3,38.3761291503906,25,39,42.8045921325684,-0.19200000166893,37.7880020141602,9.09799957275391,20.0066661834717
"208",1,96,1,56.2581825256348,11,43,45.7614555358887,-0.61599999666214,38.2600021362305,8.1560001373291,23.9326667785645
"209",1,170,2,48.192455291748,46,54,40.6252326965332,3.07200002670288,35.9440002441406,11.3400001525879,22.550666809082
"210",1,273,9,24.885534286499,66,73,43.2601852416992,-6.07200002670288,39.5559997558594,3.19266700744629,14.1780004501343
"211",1,404,8,51.4890556335449,71,167,42.852481842041,-6.56799983978271,32.6920013427734,-0.124666690826416,13.279333114624
"212",1,250,6,42.691047668457,77,81,39.5413856506348,-1.61600005626678,34.568000793457,5.57399988174438,15.7473335266113
"213",1,297,1,60.2795295715332,34,133,48.3495063781738,0.0799999982118607,36.2719993591309,8.03866672515869,22.6919994354248
"214",1,235,2,48.2487564086914,72,80,41.696346282959,2.11999988555908,33.6920013427734,9.45333290100098,19.3640003204346
"215",1,177,2,47.7535362243652,60,57,43.1256523132324,2.63199996948242,35.6640014648438,11.0133333206177,21.4033336639404
"216",1,250,1,58.2903747558594,31,111,47.3529014587402,-0.228000000119209,37.7519989013672,8.11466693878174,23.6386661529541
"217",1,344,2,101.697387695312,141,24,58.690185546875,5.09999990463257,31.011999130249,25.5900001525879,19.9780006408691
"218",1,335,2,98.0401763916016,137,26,58.0947456359863,5.35599994659424,31.1560020446777,25.8966655731201,20.3193321228027
"219",1,258,5,45.4235572814941,80,83,41.2970123291016,-1.28400003910065,35.1679992675781,6.16866683959961,16.3433322906494
"220",1,103,2,45.6922454833984,23,37,43.528507232666,-2.19199991226196,41.5359992980957,9.65066719055176,21.3946666717529
"221",1,269,3,47.7784881591797,81,92,38.6628036499023,1.21200001239777,33.4679985046387,8.12333297729492,18.3893337249756
"222",1,120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"223",1,305,2,76.7769622802734,29,153,49.3510398864746,2.99600005149841,34.568000793457,11.6213331222534,23.8299999237061
"224",1,360,2,93.5332183837891,13,202,42.0128974914551,1.20799994468689,30.8079986572266,7.95533323287964,23.3099994659424
"225",1,189,1,84.8183441162109,6,100,43.7504615783691,-0.212000012397766,36.0240020751953,9.74666690826416,23.5226669311523
"226",1,265,1,56.9490737915039,35,116,47.6719017028809,0.0240000002086163,36.9400024414062,8.0493335723877,23.1646671295166
"227",1,150,3,47.8493690490723,40,56,43.4597778320312,-3.56800007820129,40.544002532959,5.18466663360596,18.441333770752
