"","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"85",494,2,91.9931030273438,20,269,45.0269546508789,1.20799994468689,29.6800003051758,7.53800010681152,21.8613338470459
"86",243,1,76.9896011352539,21,120,47.7493705749512,-0.60400003194809,36.0639991760254,8.82600021362305,21.7626667022705
"87",177,6,31.0013675689697,45,34,36.0225105285645,-7.17199993133545,42.7639999389648,19.5780010223389,17.5753326416016
"88",305,2,86.5704498291016,10,165,45.1511154174805,0.356000006198883,35.2040023803711,7.87333345413208,22.507999420166
"89",263,2,51.5795288085938,44,107,47.3448715209961,0.720000028610229,36.0559997558594,8.44066715240479,19.0786666870117
"90",263,1,72.409553527832,31,128,51.3997688293457,3.36400008201599,33.6960029602051,11.7319993972778,22.974666595459
"91",324,1,80.3372955322266,7,153,47.6464576721191,0.784000039100647,36.484001159668,9.88266658782959,25.724666595459
"92",289,5,45.596996307373,89,93,41.8867797851562,-0.864000022411346,34.3759994506836,6.40399980545044,16.3453330993652
"93",239,2,71.1592788696289,15,115,46.6282234191895,-0.372000008821487,36.5880012512207,8.87800025939941,22.5406665802002
"94",362,4,74.9711074829102,30,177,44.40869140625,-2.34800004959106,32.9440002441406,4.7020001411438,18.007999420166
"95",177,4,42.7313652038574,47,61,41.1266593933105,-1.16799998283386,36.7280006408691,5.96533346176147,18.0193328857422
"96",160,1,76.7345733642578,9,80,42.7175750732422,0.148000001907349,36.0640029907227,9.36666679382324,23.9486675262451
"97",696,2,91.6252365112305,28,375,42.1035118103027,0.451999992132187,29.07200050354,5.96000003814697,21.1019992828369
"98",177,4,42.7313652038574,47,61,41.1266593933105,-1.16799998283386,36.7280006408691,5.96533346176147,18.0193328857422
"99",378,5,47.8746795654297,104,114,46.6964454650879,0.688000023365021,35.8199996948242,26.1786670684814,19.3113346099854
"100",320,2,85.0230331420898,10,168,45.5175018310547,0.112000003457069,35.0400009155273,8.71399974822998,24.5766658782959
"101",97,1,71.5724639892578,8,49,43.1688041687012,0.708000004291534,38.4119987487793,9.33399963378906,26.2306671142578
"102",426,1,102.361282348633,12,245,55.5064964294434,6.68400001525879,25.1399993896484,14.5819997787476,23.3313331604004
"103",153,3,47.1454086303711,40,58,43.6092987060547,-4.00799989700317,41.0439987182617,4.83666658401489,18.1286659240723
"104",312,2,55.9246978759766,45,133,46.4243583679199,-0.620000004768372,36.1800003051758,6.95466661453247,22.1639995574951
"105",141,4,36.0388832092285,38,42,40.4750595092773,-0.456000000238419,37.7919998168945,8.40133285522461,20.0399990081787
"106",165,3,45.9023170471191,45,54,37.5550117492676,1.69599997997284,36.052001953125,9.62199974060059,21.3980007171631
"107",186,1,79.5890579223633,8,95,47.4354209899902,-1.75999999046326,37.6279983520508,7.22200012207031,22.0900001525879
"108",372,1,97.7190170288086,9,210,51.2781372070312,3.74000000953674,30.8000011444092,12.1873331069946,24.2959995269775
"109",178,6,52.6927871704102,25,81,45.3335075378418,-5.03200006484985,38.1800003051758,3.31599998474121,22.1520004272461
"110",225,9,52.580493927002,32,102,46.6774826049805,-6.4520001411438,36.9799995422363,1.74466669559479,16.5473327636719
"111",211,1,68.8918533325195,31,103,50.9864730834961,3.88800001144409,34.8040008544922,12.9013328552246,24.8606662750244
"112",198,1,52.2304000854492,32,83,47.4551277160645,0.0640000030398369,38.4039993286133,8.69200038909912,20.2973327636719
"113",252,2,80.5223388671875,13,130,45.4591522216797,-0.439999997615814,36.1679992675781,8.37466621398926,22.576000213623
"114",301,1,66.0910263061523,44,143,50.7653846740723,1.65600001811981,34.9280014038086,9.61400032043457,22.8306674957275
"115",188,1,80.5932540893555,8,97,47.2110176086426,-1.62800002098083,37.6839981079102,7.3013334274292,22.2773323059082
"116",91,0,67.8349609375,28,41,50.1774864196777,7.56842088699341,25.9473686218262,14.3570175170898,20.4763164520264
"117",323,9,68.0418472290039,27,160,44.8857345581055,-6.61199998855591,37.3400001525879,1.12666654586792,19.779333114624
"118",216,1,85.8395080566406,6,114,44.5694923400879,0.436000019311905,34.9199981689453,9.43266677856445,22.7439994812012
"119",283,1,58.3699073791504,36,125,47.2252311706543,-0.131999999284744,36.9160003662109,7.76666688919067,23.054666519165
"120",136,0,68.9153060913086,26,66,57.7542991638184,5.33200025558472,30.8559989929199,13.576000213623,19.181999206543
"121",104,2,44.4035873413086,23,41,41.8608551025391,0.0160000007599592,39.8240013122559,10.4980001449585,22.2900009155273
"122",243,1,76.9896011352539,21,120,47.7493705749512,-0.60400003194809,36.0639991760254,8.82600021362305,21.7626667022705
"123",696,2,91.6252365112305,28,375,42.1035118103027,0.451999992132187,29.07200050354,5.96000003814697,21.1019992828369
"124",286,1,73.5899505615234,33,142,49.6621246337891,2.72000002861023,33.7399978637695,11.0453338623047,22.6746673583984
"125",110,1,51.5096664428711,32,34,41.5787162780762,1.64399993419647,39.4160003662109,31.0113334655762,23.6199989318848
"126",285,1,82.1039352416992,10,148,47.2807121276855,-1.39999997615814,37.044002532959,6.81933307647705,24.2953338623047
"127",172,1,67.1646041870117,13,80,47.5509872436523,-1,37.8520011901855,9.24666690826416,22.8446674346924
"128",216,1,85.8395080566406,6,114,44.5694923400879,0.436000019311905,34.9199981689453,9.43266677856445,22.7439994812012
"129",696,2,91.6252365112305,28,375,42.1035118103027,0.451999992132187,29.07200050354,5.96000003814697,21.1019992828369
"130",120,1,61.9007720947266,11,55,47.5005340576172,-0.688000023365021,37.3680000305176,9.4660005569458,22.8746662139893
"131",93,0,65.22119140625,13,44,46.7960433959961,5.46400022506714,37.2039985656738,15.8760004043579,25.8986663818359
"132",238,1,67.3193740844727,37,115,50.5518646240234,3.1159999370575,34.3079986572266,11.5839996337891,23.6840000152588
"133",351,1,88.5255432128906,9,175,45.805793762207,0.232000008225441,30.8680000305176,6.92066669464111,21.2846660614014
"134",319,1,86.8091430664062,9,170,45.5599021911621,-1.16799998283386,35.7799987792969,6.47333335876465,23.9193325042725
"135",540,7,76.7083587646484,42,272,42.7772407531738,-7.68800020217896,33.015998840332,-1.37266671657562,15.3219995498657
"136",194,1,83.2690582275391,7,102,45.6987533569336,-0.888000011444092,36.9039993286133,7.64333343505859,22.7726669311523
