"","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"234",394,1,109.06388092041,272,55,54.8665199279785,9.01200008392334,28.7679977416992,30.7553329467773,22.3859996795654
"235",182,5,50.1015892028809,23,70,34.3980293273926,-4.74399995803833,34.3759994506836,0.978000044822693,20.0446662902832
"236",330,9,56.2697868347168,144,29,42.401985168457,-8.03600025177002,40.0279998779297,21.7873344421387,0.503333330154419
"237",1413,94,16.8310966491699,366,338,39.5853576660156,4.52799987792969,28.8279991149902,25.9193325042725,15.6899995803833
"238",231,15,17.5069789886475,55,47,38.2026214599609,-7.38399982452393,42.1279983520508,18.5766677856445,-0.0166665706783533
"239",835,46,33.7624816894531,200,151,38.788948059082,2.69200015068054,31.7959995269775,22.8299999237061,10.0233325958252
"240",410,9,66.8846588134766,163,39,47.2935256958008,-0.955999970436096,32.7239990234375,23.5073337554932,9.36133289337158
"241",348,11,33.9934616088867,96,89,41.0791358947754,-8.58800029754639,37.3880004882812,17.9933338165283,11.8993339538574
"242",994,35,34.062385559082,297,128,30.6180820465088,-7.80400037765503,39.6279983520508,17.9153327941895,-0.44866669178009
"243",226,9,29.4651927947998,34,72,38.9294509887695,-5.8439998626709,37.2519989013672,0.921999990940094,20.4273338317871
"244",597,14,54.5814743041992,196,53,37.6536140441895,-5.18400001525879,40.1439971923828,19.7213325500488,3.67066669464111
"245",1801,29,60.3749465942383,151,765,43.7571105957031,-0.0480000004172325,25.7840003967285,4.63266658782959,16.7339992523193
"246",891,26,46.716983795166,342,85,27.5173206329346,-13.2119998931885,42.5319976806641,21.8853340148926,-5.8526668548584
"247",556,16,43.6733283996582,60,197,43.3121337890625,-8.79199981689453,33.0200004577637,-2.26399993896484,13.1386671066284
"248",1526,2,87.3500061035156,44,776,48.5991058349609,2.63199996948242,25.9120006561279,7.55399990081787,18.6526660919189
"249",552,18,53.2572135925293,198,59,40.9852676391602,-2.41600012779236,36.8360023498535,25.4886665344238,7.2906665802002
"250",329,6,67.0632171630859,151,40,52.7382354736328,3.24000000953674,27.5359992980957,22.300666809082,15.3253335952759
"251",549,10,45.165657043457,205,146,45.3902740478516,-1.55200004577637,34.984001159668,23.6773338317871,16.0433330535889
"252",451,3,113.579879760742,174,23,52.7342338562012,0.312000006437302,33.1720008850098,22.0646667480469,15.0813331604004
"253",380,3,99.771614074707,216,24,52.6570320129395,1.15199995040894,34.0480003356934,24.3706665039062,16.2479991912842
"254",408,3,113.307502746582,242,22,51.9412231445312,1.01600003242493,32.7800025939941,22.5746669769287,15.0726661682129
"255",454,11,64.9958648681641,210,38,42.8725547790527,-5.87200021743774,38.6160011291504,23.7613334655762,3.06933307647705
"256",461,23,24.9386749267578,75,134,40.207763671875,-9.61999988555908,33.7239990234375,-2.45999979972839,13.6793336868286
"257",404,6,103.110252380371,225,39,51.2959442138672,-2.39199995994568,33.5919990539551,20.6140003204346,10.6166667938232
"258",453,12,35.6758346557617,117,149,42.9126663208008,-8.01599979400635,32.076000213623,-1.69533336162567,6.66533327102661
"259",333,8,60.7021980285645,122,27,40.4952507019043,-8.46399974822998,39.7239990234375,17.5353336334229,-1.08733332157135
"260",489,5,94.3610076904297,257,103,53.3500823974609,0.955999970436096,35.023998260498,25.203332901001,20.7479991912842
"261",1083,64,15.214732170105,241,256,40.1671867370605,2.5,32.0999984741211,22.6253337860107,27.5693340301514
"262",444,11,66.2234497070312,209,38,45.151180267334,-5.11999988555908,38.1879997253418,24.1113338470459,5.88266706466675
"263",525,6,75.5950393676758,242,111,48.7620811462402,-1.57200002670288,31.3159999847412,20.691333770752,16.5813331604004
"264",316,10,62.6402473449707,114,31,36.7012939453125,-13,43.3199996948242,11.6566667556763,-4.28866672515869
"265",422,9,66.8897247314453,183,29,30.6545009613037,-16.7880001068115,45.7040023803711,17.173999786377,-8.70600032806396
"266",423,2,75.4207763671875,41,199,50.8284072875977,1.72800004482269,30.4599990844727,9.20133304595947,19.4306678771973
"267",297,14,23.367073059082,82,49,39.867359161377,-12.4680004119873,40.4599990844727,8.62333297729492,-4.88266658782959
"268",584,15,66.7684783935547,267,99,44.2745018005371,-5.45599985122681,30.6639995574951,17.1193332672119,8.83866691589355
"269",393,8,42.4537353515625,40,139,42.993595123291,-7.52799987792969,36.8519973754883,-0.277333408594131,17.1906661987305
"270",1338,83,16.5321159362793,289,318,38.2605590820312,-0.899999976158142,34.5359992980957,16.5626659393311,25.6746654510498
"271",1036,2,117.936744689941,431,70,64.68359375,9.58800029754639,24.0200004577637,24.3826675415039,20.6313323974609
"272",209,7,32.5345916748047,38,68,42.067066192627,-7.26000022888184,39.9599990844727,0.345999836921692,20.1306667327881
"273",412,25,17.3347969055176,80,114,36.5944709777832,-9.80399990081787,37.5839996337891,4.29133319854736,16.7620010375977
"274",248,5,74.9739074707031,115,41,47.5229454040527,-2.7039999961853,38.0559997558594,25.0020008087158,12.029333114624
"275",701,15,50.8084297180176,255,53,29.7541217803955,-13.5120000839233,43.4360008239746,20.1126670837402,-5.86266660690308
"276",362,11,37.263313293457,52,117,41.719913482666,-4.35599994659424,33.1800003051758,1.52133321762085,17.9119987487793
"277",215,14,18.3759059906006,53,45,43.320240020752,-9.23600006103516,39.2080001831055,10.3533334732056,-1.5719997882843
"278",459,15,58.8261222839355,178,57,38.322380065918,-11.5159997940063,34.6959991455078,11.1133327484131,-4.60799980163574
"279",285,17,21.2492561340332,77,56,38.1694869995117,-15.6639995574951,41.6240005493164,6.96999979019165,-6.80866670608521
"280",655,46,10.6424694061279,168,150,39.7466354370117,-13.3400001525879,33.6800003051758,-1.41800010204315,7.06666707992554
"281",1276,71,19.3862648010254,270,278,36.1719398498535,-3.58399987220764,36.5320014953613,14.8453330993652,25.2306671142578
"282",2150,28,61.2898292541504,157,894,43.1846618652344,0.0839999988675117,24.484001159668,4.13466644287109,15.6960000991821
"283",351,10,61.8154487609863,131,34,33.5766334533691,-14.4399995803833,45.7599983215332,18.4393329620361,-5.70666646957397
"284",647,18,51.5066680908203,259,55,26.7973556518555,-16.5160007476807,45.1959991455078,19.3033332824707,-8.85533332824707
"285",669,2,115.598731994629,319,38,63.4174957275391,5.18400001525879,28.1200008392334,22.449333190918,18.7080001831055
"286",768,19,50.4055633544922,312,72,25.7674465179443,-19.576000213623,44.8239974975586,17.5,-11.7299995422363
"287",461,13,60.2062377929688,214,43,42.6536712646484,-5.05200004577637,37.6559982299805,23.716667175293,3.50266647338867
"288",235,4,81.306999206543,110,34,45.9907875061035,-2.40000009536743,38.2120018005371,25.78733253479,16.779333114624
"289",326,4,98.3517990112305,178,30,49.8705749511719,-1.07599997520447,34.5120010375977,22.7973327636719,9.72533321380615
"290",425,9,62.1508712768555,178,33,27.884672164917,-14.8159999847412,45.007999420166,18.7980003356934,-7.04466676712036
"291",292,9,34.0953140258789,80,71,36.1591186523438,-7.38000011444092,37.7239990234375,20.8920001983643,13.3359994888306
"292",695,21,62.524543762207,238,78,46.8406524658203,6.0959997177124,29.9640007019043,26.1259994506836,16.4926662445068
"293",455,10,67.3949737548828,193,31,37.4956436157227,-10.0279998779297,42.068000793457,19.5946674346924,-1.31666648387909
"294",393,10,68.6455307006836,154,30,38.2976455688477,-12.7239999771118,43.523998260498,17.003999710083,-4.05666637420654
"295",272,8,69.8801116943359,118,42,49.057804107666,-8.1560001373291,39.8359985351562,20.1919994354248,14.3159999847412
"296",772,19,49.5559768676758,314,68,25.0029964447021,-16.435998916626,44.507999420166,20.7893333435059,-8.82933330535889
"297",848,39,36.3343200683594,194,130,37.0878028869629,-1.00800001621246,36.5519981384277,21.8973331451416,7.1453332901001
"298",432,8,68.2666549682617,187,28,38.6395378112793,-8.69999980926514,42.0200004577637,20.4873332977295,-0.233999967575073
"299",283,13,28.577844619751,57,72,42.5391540527344,-11.9519996643066,42.484001159668,10.0646667480469,17.4346675872803
"300",842,20,49.7151489257812,306,73,31.7071361541748,-7.59999990463257,40.523998260498,22.5633335113525,0.112666688859463
"301",338,16,31.3154983520508,99,77,43.1938438415527,-9.94400024414062,37.0400009155273,16.0153331756592,9.6966667175293
"302",390,25,20.1454849243164,88,100,41.3449745178223,-13.5880002975464,35.8520011901855,3.86800003051758,-3.53733325004578
"303",127,2,49.0380630493164,25,52,43.3804931640625,0.0160000007599592,39.0160026550293,9.79733371734619,20.8886661529541
"304",720,14,66.5390930175781,274,83,50.9862251281738,10.039999961853,25.5519981384277,28.4926662445068,19.2740001678467
"305",511,20,46.7002029418945,175,69,38.5751113891602,-9.66399955749512,33.6399993896484,11.5753335952759,-3.82399988174438
"306",1297,68,20.8917198181152,280,280,37.7954330444336,-1.28799998760223,34.8639984130859,16.3419990539551,25.8366661071777
"307",398,27,14.1103601455688,93,88,40.3474769592285,-9.80000019073486,36.1080017089844,3.03399991989136,-2.09933352470398
"308",212,8,43.7806358337402,68,42,42.273078918457,-8.14000034332275,41.3359985351562,21.8833332061768,15.4213333129883
"309",173,0,66.6367340087891,36,84,57.7580680847168,5.34800004959106,27.060001373291,12.3313331604004,17.1280002593994
"310",341,1,58.2242736816406,90,136,53.6882019042969,0.523999989032745,28.9120006561279,7.45799970626831,13.5780000686646
"311",319,5,84.5782165527344,159,28,47.9253845214844,-1.30799996852875,37.2759971618652,25.7740001678467,13.978666305542
"312",347,5,70.4687805175781,157,19,39.4256935119629,-10.6920003890991,43.1360015869141,18.8633327484131,-1.61800014972687
"313",1270,76,18.9315891265869,266,286,35.9072151184082,-2.5239999294281,36.1839981079102,15.9226665496826,26.2259998321533
"314",692,21,64.790397644043,230,77,47.0776214599609,6.60400009155273,30.0439987182617,26.5013332366943,16.8073329925537
"315",384,10,60.1497993469238,118,39,43.2591972351074,-0.60400003194809,34.8920021057129,23.2726669311523,10.539999961853
"316",511,10,59.939624786377,207,34,28.3602027893066,-16.6240005493164,46.6440010070801,19.1886672973633,-8.41733360290527
"317",664,3,112.176612854004,393,102,56.144344329834,5.8600001335144,32.9679985046387,27.9333343505859,21.576000213623
"318",512,18,37.9117012023926,70,183,43.2285270690918,-9.99600028991699,35.8120002746582,-2.86933326721191,13.3486671447754
"319",427,5,78.4784088134766,190,99,51.404598236084,2.49200010299683,32.8919982910156,26.1366672515869,20.9173336029053
"320",304,1,104.191062927246,206,51,53.1410026550293,8.66399955749512,29.42799949646,31.0273342132568,22.199333190918
"321",260,16,20.6359272003174,57,57,43.317813873291,-8.26799964904785,38.2360000610352,6.28133344650269,18.0553340911865
"322",192,2,64.2913284301758,21,88,43.1805076599121,-0.955999970436096,36.992000579834,7.77266645431519,22.9179992675781
"323",492,33,11.1676568984985,133,117,42.2129669189453,-14.8079996109009,37.2200012207031,11.981333732605,3.5460000038147
"324",1185,61,20.929126739502,255,246,36.3103790283203,-3.77999997138977,36.076000213623,14.3466672897339,3.67266654968262
"325",323,8,48.2394638061523,107,72,45.4841766357422,-6.40799999237061,39.476001739502,22.0206661224365,15.1120004653931
"326",1214,40,63.7054405212402,400,139,55.7182540893555,13.7320003509521,19.4639987945557,26.4473342895508,20.4360008239746
"327",344,2,108.897636413574,201,19,49.8298721313477,2.04399991035461,33.1119995117188,24.3686656951904,16.4046669006348
"328",392,10,58.6221923828125,143,44,47.7398643493652,4.26000022888184,31.7679996490479,27.9180011749268,15.0993328094482
"329",181,1,53.3186912536621,43,61,45.1215591430664,3.98000001907349,39.2680015563965,32.9453353881836,26.3093338012695
"330",318,14,25.5017280578613,83,62,38.4957160949707,-8.44400024414062,41.7120018005371,17.4953327178955,-0.313333421945572
"331",490,11,58.6761360168457,212,42,39.0179824829102,-5.32000017166138,39.5919990539551,23.4193325042725,4.33599996566772
"332",608,2,84.576774597168,21,306,43.6926193237305,0.159999996423721,30.931999206543,6.72866630554199,21.7146663665771
"333",646,10,64.1667938232422,52,276,44.373420715332,-7.01999998092651,34.2599983215332,-0.520666658878326,15.4779996871948
"334",486,10,61.3866958618164,215,34,26.6897716522217,-19.7040004730225,47.8960037231445,20.0686664581299,-11.4793329238892
"335",585,13,54.713695526123,211,53,38.2264671325684,-5.10400009155273,38.8639984130859,23.0946655273438,3.44199991226196
"336",534,18,52.0052719116211,170,64,47.3775367736816,8.00399971008301,29.2600002288818,27.3439998626709,16.7413330078125
"337",186,6,33.6449241638184,50,38,37.1507759094238,-6.48400020599365,41.6160011291504,19.4253330230713,17.3139991760254
"338",551,13,58.1837577819824,233,42,35.8580665588379,-8.95599937438965,42.5919952392578,21.6166667938232,-0.22999994456768
"339",416,8,65.4521102905273,179,27,28.7873516082764,-16.5880012512207,46.0920028686523,17.9479999542236,-8.90066719055176
"340",75,1,68.1138610839844,9,35,59.6284675598145,11.7250003814697,15.9249992370605,16.7020835876465,19.408332824707
"341",538,19,35.4971122741699,73,184,42.6162414550781,-10.7159996032715,34.6119995117188,-3.60266661643982,11.8293333053589
"342",620,27,38.661792755127,187,92,42.568733215332,-0.136000007390976,34.7720031738281,22.2519989013672,10.0093336105347
"343",606,23,46.1473846435547,175,90,43.3016548156738,5.2480001449585,31.3559989929199,26.8446674346924,14.724666595459
"344",117,0,80.1321487426758,59,38,60.0650825500488,7.82800006866455,29.6040000915527,27.6999988555908,21.9253330230713
"345",913,25,43.6564521789551,307,92,30.2628974914551,-9.38399982452393,40.6240005493164,21.4393329620361,-2.08333325386047
"346",300,11,30.5939064025879,44,90,41.9596214294434,-9.22399997711182,40.0519981384277,-0.970000088214874,17.8320007324219
"347",271,5,85.0646514892578,134,25,47.7701225280762,-1.77600002288818,36.5639991760254,24.9373340606689,12.5893335342407
"348",974,5,109.423797607422,355,99,61.0202102661133,11.3439998626709,24.0799999237061,26.521333694458,24.326000213623
"349",1015,11,73.9270172119141,55,487,42.0068435668945,-8.4040002822876,32.3359985351562,-2.71666669845581,13.3059997558594
"350",357,2,70.8441848754883,42,162,51.4201164245605,2.42000007629395,30.0679988861084,9.52266693115234,19.6513328552246
"351",640,11,57.8316459655762,251,40,31.7833213806152,-12.5480003356934,43.2040023803711,20.0393333435059,-4.25733327865601
"352",767,8,73.5385818481445,343,192,50.0064353942871,-2.12800002098083,31.07200050354,19.6186676025391,12.029333114624
"353",580,11,62.5508613586426,251,39,34.2878074645996,-12.2639999389648,43.1999969482422,19.3759994506836,-3.71866679191589
"354",459,9,60.1356811523438,191,35,29.1010475158691,-15.8639993667603,45.9720001220703,18.7199993133545,-8.21466636657715
"355",281,3,70.4726486206055,112,68,50.3094902038574,1.66799998283386,37.9119987487793,29.1773338317871,23.2800006866455
"356",441,11,63.6476135253906,202,38,43.6600189208984,-5.89200019836426,38.5279998779297,23.7826671600342,3.28066682815552
"357",1937,50,71.7978057861328,688,168,57.1508407592773,12.1359996795654,19.0839996337891,24.2486667633057,19.0633335113525
"358",445,11,65.2332382202148,207,37,43.0488014221191,-6.00400018692017,38.6599998474121,23.7000007629395,3.02733325958252
"359",1327,68,23.8444385528564,294,259,37.6085891723633,-2.60399985313416,35.6079978942871,15.3213329315186,5.25066661834717
"360",892,31,33.4734115600586,133,295,39.0218963623047,-7.7039999961853,36.8400001525879,-1.23133337497711,16.5526657104492
"361",134,9,18.1545028686523,36,32,45.1665153503418,-6.23600006103516,40.3160018920898,14.3013334274292,6.45866680145264
"362",338,6,89.7263641357422,179,30,51.9727325439453,2.58800005912781,31.3439998626709,23.923999786377,15.9866666793823
"363",420,11,62.7422370910645,167,35,37.4812850952148,-11.8159999847412,43.6360015869141,19.3153343200684,-2.55933332443237
"364",1946,24,61.5942726135254,138,803,44.919319152832,0.0920000001788139,26.2760009765625,4.21666669845581,16.5673332214355
"365",1254,76,15.2919149398804,278,343,40.6904792785645,1.61600005626678,32.1999969482422,10.0526666641235,26.4566650390625
"366",694,14,52.6978645324707,277,51,27.3307266235352,-16.6680011749268,45.036003112793,20.6800003051758,-8.90533351898193
"367",319,2,66.4804840087891,28,151,45.2768898010254,-1.00399994850159,36.3320007324219,6.46066665649414,22.0073337554932
"368",244,16,13.3083782196045,64,51,42.3292579650879,-8.95600032806396,41.2520027160645,19.8360004425049,-0.438000112771988
"369",2329,26,68.9601669311523,138,1042,47.1159400939941,2.2039999961853,18.503999710083,6.3546667098999,14.2613334655762
"370",709,17,52.2977333068848,270,60,32.5551834106445,-8.57999992370605,42.7080001831055,22.703332901001,-0.58866673707962
"371",320,17,33.2463455200195,105,66,37.9133377075195,-10.7880001068115,36.0480003356934,15.2980003356934,0.435333341360092
"372",1039,13,91.2305221557617,391,56,55.9151992797852,10.1920003890991,23.9439964294434,25.1393337249756,19.3213329315186
"373",730,12,97.9977569580078,419,87,57.8897590637207,-1.13199996948242,31.7119998931885,19.7259998321533,14.8066663742065
"374",458,10,71.0389251708984,201,42,47.4849891662598,-1.08000004291534,30.8680000305176,21.7759990692139,8.40866661071777
"375",331,6,66.5218048095703,150,22,39.9539527893066,-10.7679996490479,46.4759979248047,21.8106670379639,-0.304666668176651
"376",746,17,51.3157615661621,273,58,29.3320732116699,-12.0840005874634,42.3199996948242,20.7053337097168,-4.65866661071777
"377",645,11,57.4274063110352,259,42,31.9037284851074,-12.923999786377,43.2519989013672,19.7600002288818,-4.68200016021729
"378",228,10,24.5875053405762,40,60,40.6503829956055,-6.24399995803833,35.7840003967285,10.4093332290649,18.6013336181641
"379",262,1,59.3142509460449,73,111,55.1260070800781,1.87999999523163,30.3680019378662,9.09666633605957,16.1846675872803
"380",146,1,64.1869888305664,61,48,49.6587333679199,4.02799987792969,33.5999984741211,27.7946662902832,21.4966659545898
"381",515,2,108.177185058594,305,32,61.7983016967773,-0.360000014305115,32.1599998474121,20.521333694458,14.732666015625
"382",1113,55,29.0240440368652,244,206,35.7211685180664,-0.899999976158142,35.2760009765625,21.2373332977295,6.68933343887329
"383",2261,58,76.2509918212891,865,183,58.4640159606934,11.2480001449585,18.6199989318848,22.8426666259766,18.1573333740234
"384",219,2,64.5846481323242,95,26,49.9712562561035,3.1159999370575,31.3120021820068,26.0113334655762,13.9366664886475
"385",435,9,73.4228286743164,191,29,37.5122985839844,-10.5880002975464,42.0040016174316,19.2679996490479,-2.03533363342285
"386",482,26,21.5990352630615,113,127,39.8612480163574,-11.8640003204346,36.6119995117188,6.09066677093506,12.6873331069946
"387",891,22,46.751335144043,324,80,28.5541248321533,-10.9919996261597,41.0039978027344,20.5433330535889,-3.84200000762939
"388",432,9,72.1263122558594,187,30,36.9223480224609,-10.5159997940063,42.2400016784668,19.232666015625,-2.1100001335144
"389",430,8,69.7366561889648,177,26,37.3553123474121,-11.53600025177,43.1959991455078,18.8506660461426,-2.7206666469574
"390",274,3,83.970100402832,126,22,48.7440528869629,1.10399997234344,38.1119995117188,28.9079990386963,13.7506666183472
"391",398,9,71.8099594116211,143,32,49.3850517272949,4.19600009918213,29.5960006713867,26.021333694458,12.9986667633057
"392",353,3,97.4722366333008,202,21,55.9085426330566,0.800000011920929,33.2400016784668,23.1233329772949,16.1133327484131
"393",447,9,78.7170486450195,218,37,49.9489593505859,-1.78799998760223,33.3079986572266,22.1299991607666,8.92333316802979
"394",1388,21,71.1520919799805,103,655,36.541748046875,-6.38800001144409,28.07200050354,-1.60000002384186,12.6293334960938
"395",840,2,119.239082336426,421,29,62.5262451171875,4.30800008773804,27.3079986572266,20.5193328857422,17.6399993896484
"396",451,14,47.681022644043,136,58,43.7300796508789,6.36400032043457,31.3719997406006,27.4933338165283,14.2620000839233
"397",271,1,104.750015258789,184,50,52.8468437194824,10.2919998168945,25.9000015258789,30.7439994812012,26.1346664428711
"398",347,1,111.07682800293,237,49,54.4109916687012,11.1599998474121,25.3759994506836,30.5580005645752,23.2560005187988
"399",148,7,24.4252109527588,41,33,42.3330688476562,-7.88000011444092,40.1160011291504,20.2993335723877,4.70666646957397
"400",324,11,57.284725189209,107,37,36.3247032165527,-10.3999996185303,40.6279983520508,11.0859994888306,-3.56333327293396
"401",350,13,64.8947372436523,162,47,45.8041763305664,-8.32800006866455,38.8720016479492,19.3513336181641,2.260666847229
"402",201,10,36.203685760498,64,31,37.5777893066406,-19.0279998779297,47.1360015869141,13.4646663665771,-8.16866683959961
"403",497,11,64.7556762695312,213,35,36.6677436828613,-10.9919996261597,43.3359985351562,19.5886669158936,-2.18666672706604
"404",597,35,18.1203861236572,173,119,41.371826171875,-12.3760004043579,34.7080001831055,9.64066696166992,-5.67466688156128
"405",934,28,42.9482612609863,328,95,29.3458518981934,-10.6000003814697,41.1119995117188,20.7446670532227,-3.36866664886475
"406",621,6,102.280670166016,163,26,64.8123779296875,4.23600006103516,27.3239994049072,20.6386661529541,15.8753328323364
"407",258,12,23.0940113067627,73,43,38.7045097351074,-13.3559999465942,42.2439994812012,14.1613340377808,-5.69333362579346
"408",1309,23,62.7849731445312,111,558,45.0474662780762,0.952000021934509,24.5799999237061,5.20133352279663,16.9619998931885
"409",277,10,28.7380981445312,41,83,38.6912689208984,-7.16799974441528,35.984001159668,-0.533999979496002,18.3139991760254
"410",496,10,71.8918838500977,218,42,61.5163536071777,7.17199993133545,24.128002166748,21.7660007476807,16.6339988708496
"411",648,3,112.972274780273,291,33,64.8591690063477,1.86800003051758,30.0599994659424,20.0053329467773,16.7019996643066
"412",403,23,26.572057723999,142,76,41.1818046569824,-16.4200000762939,37.879997253418,11.210000038147,-8.01266670227051
"413",567,4,94.2083358764648,298,121,54.5386772155762,1.07599997520447,34.0040016174316,24.4779987335205,20.1006660461426
"414",625,15,48.0852241516113,218,62,36.1247520446777,-5.94799995422363,41.5439987182617,24.2999992370605,2.66533327102661
"415",260,11,23.894229888916,42,78,40.2526397705078,-6.43599987030029,36.0200004577637,0.587333381175995,18.9419994354248
"416",496,11,62.8810768127441,223,37,26.8964595794678,-19.492000579834,47.492000579834,17.5266666412354,-11.543999671936
"417",395,11,66.5660095214844,188,36,44.7070541381836,-4.87200021743774,37.8680000305176,23.2126655578613,5.95866680145264
"418",620,14,48.152717590332,221,59,36.0704765319824,-6.23199987411499,41.5639991760254,24.0726661682129,2.45466661453247
"419",152,10,19.3172073364258,41,34,44.7625198364258,-7.66799974441528,40.1720008850098,12.4993333816528,4.63133335113525
"420",663,9,96.1409378051758,375,110,52.1837005615234,0.0759999975562096,33.4599990844727,22.8360004425049,16.3053340911865
"421",619,4,118.71248626709,363,77,57.0401763916016,6.84800004959106,32.7880020141602,29.3306674957275,22.7306671142578
"422",1558,14,71.5499801635742,85,704,49.9218635559082,1.76800000667572,24.3159999847412,6.37866687774658,16.4459991455078
"423",399,8,70.8114700317383,165,27,32.3621139526367,-14.8000001907349,44.2400016784668,17.2306671142578,-6.88333320617676
"424",499,11,58.5712699890137,206,37,27.8453750610352,-18.2000007629395,47.5039978027344,18.2393321990967,-10.0286664962769
"425",1168,58,22.0056705474854,280,213,34.5929260253906,-4.74399995803833,36.3080024719238,13.6633329391479,2.88333320617676
"426",306,10,25.5177154541016,73,73,42.1020431518555,-8.80399990081787,40.3479995727539,19.7506675720215,12.9200000762939
"427",370,10,45.0836982727051,41,141,43.6462516784668,-6.56400012969971,35.984001159668,0.727999985218048,17.9966659545898
"428",581,5,107.43839263916,345,93,54.8758583068848,6.80800008773804,34.476001739502,30.1840000152588,23.2899990081787
"429",995,37,33.3991432189941,300,132,30.0044021606445,-7.90000009536743,39.3720016479492,17.6413326263428,-0.819333255290985
"430",479,12,64.2445678710938,196,98,51.276309967041,-7.60799980163574,36.1719970703125,17.6973323822021,11.7426662445068
"431",296,6,64.4563217163086,108,37,58.4004783630371,5.20800018310547,26.3120002746582,23.046667098999,17.6673336029053
"432",1125,11,73.8938751220703,57,536,43.9033279418945,-7.73600006103516,32.0120010375977,-1.94200003147125,13.3013334274292
"433",249,1,89.2846603393555,148,60,55.4956741333008,4.15999984741211,32.8440017700195,27.6266670227051,21.8126659393311
"434",260,11,24.8382625579834,44,63,43.5709915161133,-7.33200025558472,37.1959991455078,9.63333320617676,17.453332901001
"435",375,16,41.5408134460449,124,59,39.5127563476562,-10.7200002670288,36.0120010375977,11.7639999389648,-4.49866676330566
"436",475,21,39.0092658996582,178,70,44.3949699401855,-11.8599996566772,34.1359977722168,12.7953329086304,-4.3899998664856
"437",312,6,74.9110946655273,149,40,47.3715171813965,-3.02799987792969,36.8400001525879,23.576000213623,10.9986667633057
"438",320,9,63.1018371582031,115,28,37.2916488647461,-12.8319997787476,41.9959983825684,11.1093330383301,-3.95000004768372
"439",361,7,80.0767364501953,173,35,48.0836486816406,-2.73600006103516,36.9799995422363,24.1253337860107,12.4086666107178
"440",516,10,58.0001029968262,207,35,28.4617156982422,-16.2959995269775,46.5279998779297,19.2613334655762,-8.12600040435791
"441",373,15,55.7003707885742,147,75,44.7070770263672,-9.97599983215332,37.484001159668,16.7446670532227,11.1553335189819
"442",667,6,61.7773933410645,45,283,45.7655563354492,-5.83200025558472,36.1479988098145,1.71999990940094,18.0359992980957
"443",249,10,65.5254898071289,105,37,45.7610206604004,-7.41599988937378,40.1040000915527,21.304666519165,6.89666700363159
"444",766,20,52.1021919250488,322,68,25.7347793579102,-16.5319995880127,45.7279968261719,21.5,-8.71199989318848
"445",327,4,72.7975463867188,118,34,65.2410049438477,1.66400003433228,27.8000011444092,18.9720001220703,14.8146667480469
"446",448,25,26.283842086792,135,106,38.166202545166,-12.496000289917,34.6240005493164,12.7386665344238,5.14133358001709
"447",998,15,82.9084243774414,444,67,53.1315307617188,12.4079999923706,23.6199989318848,28.3959999084473,21.2633323669434
"448",470,0,97.5143051147461,9,257,58.7158546447754,4.03599977493286,24.7480010986328,11.6173334121704,19.1133327484131
"449",1607,25,64.6713714599609,127,715,42.0892944335938,-6.13600015640259,28.7880001068115,-1.00600004196167,12.3726663589478
"450",315,6,86.7022094726562,158,46,50.1529235839844,-1.79999995231628,36.6199989318848,24.0473327636719,16.1626663208008
"451",166,3,75.6102447509766,24,54,64.8174285888672,8.53999996185303,19.8279991149902,15.5060005187988,16.5073337554932
"452",148,0,80.4815063476562,75,48,64.2714920043945,8.03999996185303,29.1279983520508,27.3740005493164,21.7313327789307
"453",2803,35,68.6373748779297,180,1260,47.7531356811523,1.56000006198883,19.568000793457,5.68733310699463,14.1226663589478
"454",480,10,59.0608444213867,208,40,39.5380172729492,-5.7480001449585,39.3520011901855,22.6499996185303,2.95066666603088
"455",363,18,21.8370819091797,94,72,37.3695640563965,-7.7480001449585,38.9720001220703,20.4759998321533,-0.584666728973389
"456",317,19,17.8319187164307,72,80,36.1207847595215,-9.40399932861328,40.2039985656738,11.1260004043579,19.007999420166
"457",821,23,43.5627708435059,279,82,31.6128063201904,-6.27200031280518,40.1040000915527,23.4500007629395,1.2133332490921
"458",308,16,47.3622398376465,115,52,44.4662857055664,-6.63599967956543,40.6959991455078,22.4426670074463,7.48199987411499
"459",1215,72,15.368278503418,264,329,40.4970970153809,1.74399995803833,32.3479995727539,10.1986665725708,26.6606674194336
"460",941,1,126.471504211426,554,35,63.2816543579102,13.0959997177124,20.7679977416992,28.3719997406006,23.6966667175293
"461",729,17,53.000602722168,306,60,27.3754596710205,-19.5400009155273,46.8120002746582,19.1333332061768,-10.6899995803833
"462",925,25,48.8294677734375,331,85,31.0641193389893,-8.17599964141846,40.5279998779297,22.3473339080811,-0.41333332657814
"463",628,12,53.4970245361328,237,41,29.748384475708,-13.6719999313354,44.3800010681152,20.2406673431396,-5.80266666412354
"464",323,4,49.9268188476562,87,100,46.9260063171387,1.94400000572205,37.2480010986328,28.7693328857422,21.9526672363281
"465",441,9,64.097053527832,193,29,37.9444961547852,-9.19999980926514,43.120002746582,21.3553333282471,-0.212666586041451
"466",748,11,62.3246459960938,55,313,48.0599021911621,-2.13599991798401,31.9400005340576,3.52266669273376,18.1173343658447
"467",644,21,49.1236534118652,206,73,37.8493919372559,-3.85599994659424,40.3079986572266,21.4046669006348,5.12666654586792
